Categoria;Codigo;Texto breve de material;Ubicación;Imagen
Rep.Herra.Varios;10011254;12371 PISTON HOUSING SEAL MILTON ROY LIN;C.C.E1D;
Rep.Herra.Varios;10011255;12948 PLUNGER SEAL MILTON ROY LINC;C.C.E1D;
Rep.Herra.Varios;10011256;12960 PLUGER SEAL MILTON ROY LINC;C.C.E1D;
Estaciones;10011263;"MANOMETRO 60 PSI CAR 1"" CONTROL FISHER";C.C.E8C;https://i.imgur.com/jJoetwG.jpeg
Internas;10011265;"UNION PE-AL-PE 2632 X 1"" NPTM";2A1;https://i.ibb.co/0jkwVCD6/10011265.jpg
Estaciones;10011276;"EMPAQUE FLEXITALICO BRIDA D 12"" ANSI 300";6B2;
Estaciones;10011277;ODORIZANTE PARA GAS NATURAL MERCAPTANO;JUAN MINA;
Estaciones;10011293;CORRECT EAGLE E-SERIES 0-300 PSI C/INDEX;C.C.E6B;
Estaciones;10011294;MODULO SALIDA DIGITAL CORR EAGLE E-SERIE;C.C.E6E;
Rep.Herra.Varios;10011297;TARJETA E3 S/DISPLAY PARA EAGLE E-SERIE;C.C.E6E;
Rep.Herra.Varios;10011298;TARJETA E3 EXTENDER PARA EAGLE E-SERIE;C.C.E6E;
Rep.Herra.Varios;10011299;DISPLAY LCD 4 LINEAS PARA EAGLE E-SERIE;C.C.E6E;
Rep.Herra.Varios;10011300;DISPLAY LCD 1 LINEAS PARA EAGLE E-SERIE;C.C.E6E;
Rep.Herra.Varios;10011301;TARJETA EXPANSION DIGITAL I/O E-SERIE;C.C.E6E;
Rep.Herra.Varios;10011302;MODULO EXPANSION SALIDA ANALOGA 3 CANALE;C.C.E6E;
Rep.Herra.Varios;10011303;TARJETA EXPANSION D PUERTO SERIAL E-SERI;C.C.E6E;
Rep.Herra.Varios;10011304;MODULO MULTI-DROP RS232 4 CANALES E-SERI;C.C.E6E;
Rep.Herra.Varios;10011305;MODULO ENTRADA DIGITAL EAGLE E-SERIE;C.C.E6E;
Rep.Herra.Varios;10011306;I2C HEADER BOARD PUERTO EXPANSION E-SERI;C.C.E6E;
Rep.Herra.Varios;10011317;SELLANTE VÁLVULA BOLA;C.C.E7D;
Estaciones;10011336;TUERCA HEXAGONAL VCO 11/16 FLAT AC INOX;C.C.E6D;
Estaciones;10011337;"GLAND 1/4"" VCO SOLDADURA ENCASTR AC INOX";C.C.E6D;
Medidores;10011346;"LOBULO DE MEDIDOR FMG FMR-G250-A600-4""HF";C.M.R;
Rep.Herra.Varios;10011368;KIT VISOR MEDIDOR GOLDCARD RESIDENCIAL;C.C.E6D;
Rep.Herra.Varios;10011377;CABLE INSTRUMENTACION 1X7X18AWG 600V;3B4;
Estaciones;10011380;CONTROLADOR ELECT PARA AXIALY RADIAL;C.C.E6C;
Medidores;10011386;MEDIDOR DFRAGMA SMG1.6 INTELIGENTE;4A1;https://i.ibb.co/5ZwwGQb/10011386.jpg
Internas;10011396;"TUBERIA PEALPE 2025 (D 3/4"") AMARILLA";7;
Estaciones;10011398;"ACTUADOR NEUMATICO PARA VALVULA 2"" TRUN";5B1;
Acero;10011399;"TUBERIA AC D 1"" API 5LX42 S/C SCH40";3A4;https://i.ibb.co/QFrmWCnm/10011399.jpg
Estaciones;10011400;TRANSMI TEMPERATURA HONEYWELL WP:300 Psi;C.C.E7C;
Estaciones;10011401;TRANSMISOR DE PRESION ROSEMOUNT 3051TG3A;C.C.E9A;https://i.ibb.co/QFQqmWxv/10011401.jpg
Estaciones;10011407;CONECTOR AC INOX PARA DATALOGGER;C.C.E5D;
Estaciones;10011426;TRANSMI TEMPERATURA HONEYWELL WP:1500;C.C.E7C;
Acero;10011427;"TUBERIA AC D 2"" REV FBE API5L X 42 SCH40";BD2;
Acero;10011435;"VALVULA CHEQUE AC D 2"" ANSI 150, RF";S.P.M;https://http2.mlstatic.com/D_NQ_NP_682741-MLV45201087649_032021-O.webp
Estaciones;10011436;"ACTUADOR NEUMATICO VALV 4"" ANSI600 NEWEY";5B1;https://i.ibb.co/4gWnv67m/10011436.png
Estaciones;10011437;"ACTUADOR NEUMATICO VALV 3"" ANSI600 NEWAY";5B1;
Estaciones;10011438;"ACTUADOR NEUMA 6R VALV 4"" ANSI 150 NEWAY";5B1;
Rep.Herra.Varios;10011456;INVERSOR CORRIENTE 24VDC A 120VAC 2000W;C.C.E7C;
Acero;10011458;"SPLIT TEE AC 8"" X 8"" ANSI 600";6A2;
Acero;10011459;"TAPON LOR 8"" AC ANSI 600 PARA SPLIT TEE";6A2;
Estaciones;10011468;"ESPARRAGO AC INOX 304 D 3/4"" X 6"" LONG";3B4M1C;
Estaciones;10011474;TRANSFORMADOR MONOFASICO TIPO PEDESTAL;1A3;https://i.ibb.co/CKC8F797/10011474.jpg
Rep.Herra.Varios;10011476;"ACOPLE FLEXIMET ANTIEXP D 1""- D 20"" LONG";C.C.E7A;https://i.ibb.co/ynyyv2Pk/10011476.jpg
Acero;10011477;MASILLA PREMBOND PAR RECUBRIM TUBERIA AC;C.C.E4A;
Estaciones;10011478;"CAJA GUA REDONDA TIPO T PARATUBERIA D 1""";5B1;https://http2.mlstatic.com/D_NQ_NP_792019-MLM80097603491_102024-O.webp
Polietileno;10011496;"REDUCCION PE100 D 2"" X 1"" IPS SOCKET";5B2;https://cdn1.bigcommerce.com/server1200/66912/products/362/images/575/hdpe-socket-fusion-reducer-fitting__38679.1289313206.250.250.jpg?c=2
Polietileno;10011497;REDUCCION PE100 D 1” x 3/4” IPS SOCKET;5B2;
Internas;10011501;TEE PE-AL-PE 2632 X 2632 HEMBRA;2A1;https://i.ibb.co/JR2yWJfK/10011006.jpg
Rep.Herra.Varios;10011503;"ODOMETRO MEDIDOR FMR-G65-A150-2"" 171 mm";C.C.E6D;
Medidores;10011507;ODÓMETRO PARA MEDIDOR AMCO AL-425;C.C.E6D;
Acero;10011512;"VALVUL BOLA TRUNNION AC D 3"" ANSI 300 RF";S.P.M;https://www.cupersa.com/sites/default/files/productos/VAL-BOL014_0.jpg
Reguladores;10011576;"REGULADOR 20 M3H  3/4"" NPTH R50PE S/ETAP";4B1;https://www.humcar.com/wp-content/uploads/2023/06/414021.jpg
Acero;10011578;DISCO ESPACIADOR  DE 8” URELAST;5B1;
Acero;10011580;POLY PIG TIPO RBS DE 8”  URELAST;5B1;https://3.imimg.com/data3/MC/GL/MY-1009889/swabbing-foam-pigs.jpg
Acometidas;10011583;"ELEVADOR LATON D 2"" IPS x2"" NPT HEM";3A2;https://i.ibb.co/MxGHyTP7/10011583.jpg
Acometidas;10011585;"ELEVADOR LATON D 1"" IPS x1"" NPT HEM";3A2;
Rep.Herra.Varios;10011586;"TUERCA HEXAGONAL 1/8 Y 1/4"" VCO. AC INOX";C.C.E4D;
Rep.Herra.Varios;10011588;"MANGUITO 1/4"" VCO X 1/4 TUBO AC INOX 316";C.C.E6C;
Reguladores;10011590;REGULADOR ESTABILIZADOR GOVAL RGBR014;4B1;https://i.ibb.co/hJhDXmd8/10011590.jpg
Estaciones;10011591;"HALF COUPLING ROSC AC D 3/4"" NPTX6000 LB";6A2;https://m.media-amazon.com/images/I/61Knm+meBEL.jpg
Estaciones;10011592;"HALF COUPLING ROSC AC D 1"" NPT X6000 LB";6A2;https://static.grainger.com/rp/s/is/image/Grainger/2UA72_AS02?$zmmain$
Reguladores;10011595;"MANGA H7 VALVULA AXIAL 2"" SERIE 600";C.C.E6B;
Acometidas;10011596;"ELEVADOR LATON 3/4"" IPSX3/4"" NPT HEM";3A2;
Estaciones;10011597;TRANSMISOR D PRESION ROSEMOUNT 3051TG4A2;C.C.E9C;https://i.ibb.co/Q3cBtn2r/10011597.jpg
Estaciones;10011598;"VALV BOLA AC INOX D 3/4"" NPTH X 6000LB";5A1;
Reguladores;10011601;REGULADOR ESTAB GOVERNOR 30051 26M3/H;4B1;https://i.ibb.co/jkjKCCt1/10011601.jpg
Acero;10011603;"TUBERIA AC D 3"" API 5LX42 SCH40 REV FBE";BD2;
Estaciones;10011604;"TAPON AC D 3"" NPTM X 3000 LB ROSCADO";6A2;
Acero;10011614;"ESPARRAGO AC INOX 5/8"" X 7 1/4"" LONG";3B4M2B;
Acero;10011615;"ESPARRAGO AC INOX 5/8"" X 8 1/4"" LONG";3B4M3B;
Rep.Herra.Varios;10011621;CONECTORES MC4 PANELES SOLARES;C.C.E6E;https://cdn.autosolar.co/images/5504000/conector-retie-mc4.jpg
Estaciones;10011622;"TUERCA AC INOX LLAVE HEXAGONAL 1-1/16""";C.C.E9B;https://m.media-amazon.com/images/I/61V2Xhvb9TL._AC_UF894,1000_QL80_.jpg
Acometidas;10011624;NICHO HI GALV MEDIDOR PREPAGO;6B1;
Medidores;10011626;"FMT-LX-G250-A600-4"" CARTUCHO MEDIDOR FMG";C.C.E9D;https://i.ibb.co/N6S43hp7/10011626.jpg
Medidores;10011627;"FMT-LX-G400-A300-4"" CARTUCHO MEDIDOR FMG";C.C.E9E;
Polietileno;10011629;"SILLETA AUTOPER PE80 3""X3/4"" IPS ELECTRO";5B2;
Estaciones;10011636;BOARD EAGLE PARA E-SERIES  9010561;C.C.E6C;
Rep.Herra.Varios;10011638;ODOMETRO AMCO AC250-AL425 5 DIGITOS;C.C.E6D;
Polietileno;10011639;"SILLETA AUTOPER PE80 D 6""X1"" IPS ELECTRO";5B2;
Reguladores;10011656;REGULADOR FE 50 M3/H 8.6 BAR;5A1;https://i.ibb.co/0j0FyNrZ/10011656.png
Reguladores;10011657;"REGULADOR 453 M3/h 1"" DIVAL 500 BP OPSO";4B1;https://gazovik-gaz.ru/assets/images/reg/138.png
Reguladores;10011666;"REGULADOR 249 M3/H 25PSI CD 2"" OPSO 1884";5A1;
Rep.Herra.Varios;10011667;BATERIA 12V - 18 A/H SELLADA LIBRE MNTO.;5B1;https://onlinecomputer.com.co/assets/img/articulos/Fuly_FB12V18AH.jpg
Rep.Herra.Varios;10011676;DISPOSITIVO BUNKER PARA VALVULA DE GAS;C.C.B;
Rep.Herra.Varios;10011677;HERRAMIENTA DE INSTALACION BUNKER;C.C.E9C;
Internas;10011678;"MANGUERA PARA GAS 3/8""  50MTS-ROLLO";6B1;https://http2.mlstatic.com/D_NQ_NP_754581-MCO41730511829_052020-O.webp
Reguladores;10011683;"REGULADOR ESTAB GOVERNOR 1"" 30152 100M3";5A1;
Medidores;10011684;"MEDIDOR 10 M3H DIAF (G-6) G 1-1/4""";4A1;
Medidores;10011691;MEDIDOR DIGITAL 16M3H DIAF G10 IZQ;4A1;
Reguladores;10011706;"REGULADOR  40 M3H R50 UE 80 PSI 1"" NPTH";5A1;https://i.ibb.co/W40h0hjk/10011706.jpg
Rep.Herra.Varios;10011743;KIT VALVULA SOLENOIDE FLOWSERVER;C.C.E6A;
Estaciones;10011744;MALETIN HERMETICO PELICAN CASE 1780;BD2;https://www.andax.com/Images/Products/Large/1780-000-110.jpg
Estaciones;10011745;MALETIN HERMETICO PELICAN CASE 1650;C.C.A;https://http2.mlstatic.com/D_Q_NP_2X_850612-CBT95520967597_102025-T.webp
Estaciones;10011747;"TUBING AC INOX D 3/4"" ODX 0.095 ESP.316L";3A4;
Estaciones;10011753;TRANSDUCTOR DE PRESION ESTATICA 0-100PSI;C.C.E2C;
Estaciones;10011754;TRANSDUCTOR PRESION 0-300PSI TRANS DIREC;C.C.E2C;
Acero;10011764;"REDUCCION CONCENT AC SCH40 DE 2"" x 1-1/2";6B2;
Medidores;10011765;LOBULO DE MEDIDOR G400 ANSI 300;C.C.E9A;
Medidores;10011769;LOBULO PARA MEDIDOR G250 ANSI 300;C.C.E7A;
Medidores;10011771;MEDI 450 M3H ROT 40 BAR ANSI 300 G250 EP;C.M.R;
Acero;10011816;HOT TAP TEE 12X4 WITH 300# RF SURELOC FD;6A2;
Rep.Herra.Varios;10011817;CINTA ANTICORROSION SCOTCHRAP 51;C.C.E5E;https://multimedia.3m.com/mws/media/1206277J/3m-scotchrap-51-all-weather-corrosion-protection-tape.jpg?width=506
Estaciones;10011818;"TEE AC INOX 1/8"" OD OD";C.C.E4C;https://http2.mlstatic.com/D_NQ_NP_2X_904864-MLV51267876177_082022-T.webp
Rep.Herra.Varios;10011830;BATERIA DE LITIO 7.2V DC 19.000 mAh;C.OF.P;
Rep.Herra.Varios;10011834;INDEX EAGLE 9010531;C.C.E6A;
Estaciones;10011835;GASKET O-RING 2-439 PARA FILTRO PECO;C.C.E7B;
Rep.Herra.Varios;10011840;TARJETA EXPANSION SERIAL MPPLUS II EAGLE;C.C.E2D;
Acero;10011841;TUBERIA AC D 10” API 5LX42 E=0.365 REVES;COPEY;
Rep.Herra.Varios;10011843;CABLE RIBON GRIS DE 10 HILOS PARA RTU;C.C.E2C;https://demosspro.com/2391-home_default/cable-ribon-gris-10-hilos-x-metro.jpg
Estaciones;10011846;PEPP 6 - 3.12 - 10 ELEMENT FILTRANT PECO;C.C.A;
Acometidas;10011858;"CONECTOR LAT D 3/4"" 2PZA";2A1;
Rep.Herra.Varios;10011866;EMPAQUE DE 1 ½” CONECTOR MEDIDOR AL800;C.C.E7B;
Rep.Herra.Varios;10011867;EMPAQUE DE 1 ¼” CONECTOR MEDIDOR AL425;C.C.E7B;
Energia solar;10011870;PANEL SOLAR COMERCIAL;BD2;
Energia solar;10011871;INVERSOR 100KW 440V;BD2;
Energia solar;10011872;INVERSOR  20KW 220V TRIFASICO;BD2;
Energia solar;10011873;INVERSOR TRIFASICO 50KW 220V;BD2;
Energia solar;10011874;INVERSOR MONOFASICO 10KW 220V;BD2;
Energia solar;10011875;EQUIPO DE MONITOREO Y CONTROL 5G;BD2;
Energia solar;10011876;TRANSFORMADOR CORRIENTE CTS 600/5Amp;C.M.R;
Energia solar;10011877;DONGLE/STICK SOLIS S2/S3-WL-ST MONITOREO;C.C.E9C;https://infinite-solar.co.uk/media/image/ee/b5/35/Solis-Data-Logging-Stick-WiFi-LAN-4-Pin-500x500_600x600.jpg
Rep.Herra.Varios;10011881;EMPAQUE DE ¾” CONECTOR MEDIDOR AC250MR8;C.C.E7B;
Medidores;10011908;MED 200M3H ROT 20BAR ANS150 G160 174mmID;C.M.R;
Medidores;10011910;MED 200M3H ROT 20BAR ANS150 G160 174mmEP;C.M.R;
Estaciones;10011912;TRANSMISOR DE TEMPERATURA HONEYWELL;C.C.E9D;https://i.ibb.co/XrZz50wK/10011912.jpg
Estaciones;10011920;KIT MANTTO PARA REGULADOR NORGREN R83-20;C.C.E5D;
Rep.Herra.Varios;10011932;PANEL SOLAR COMERCIAL 580 WP;BD2;https://gycxsolar.com/wp-content/uploads/2023/07/DE15MII-cropped-min-500.png.webp
Energia solar;10011933;INVERSOR TRIFASICO 60KW 220V;BD2;
Energia solar;10011934;INVERSOR 3600W;7;
Polietileno;10011948;"SILLETA AUTOP PE100 D 3""X3/4"" IPS ELECTR";5B2;
Energia solar;10011951;INVERSOR TRIFASICO 73KW 220V;7;
Reguladores;10011970;REGULADOR RACPRO 1935RAC  3/4 NPTH;5A1;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWi95rqo6IMFpObekpkK5wgiYLAr70g4DjYg&s
Energia solar;10011971;INVERSOR TRIFASICO 73KW 220V;BD2;
Rep.Herra.Varios;10011980;RADIO MAXON SD174E TELEMETRIA;C.C.E7C;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfgxmlXKBGoZALYkpN-1WlK_jCclmlmpu5-Bge9QdbGBG7-1kq
Rep.Herra.Varios;10011986;FUSIBLE FLUKE DMM-11A;C.C.E2D;
Rep.Herra.Varios;10011987;FUSIBLE FLUKE DMM 44/100;C.C.E2D;
Acero;10011989;REVESTIMIENTO DE PLASTICO MULTICAPA;C.C.E4A;
Rep.Herra.Varios;10011996;CABLE INSTRUM 1X6X22AWG 600V CALIBRE 22;3B4;
Estaciones;10012006;"EMPAQUE FLEXITALICO BRIDA D 8"" ANSI 150";6B2;
Acero;10012007;"VALVULA BOLA FLANCHADA AC D 8"" ANSI 150";S.P.M;
Acero;10012008;"VALVULA GLOBO FLANCHADA AC D 3"" ANSI 150";S.P.M;
Energia solar;10012009;INVERSOR MONOFASICO 10 KW 220V;BD2;
Reguladores;10012016;"REGUL 2""ANSI 300-600 OXFORD FLOW 6082-T6";5A1;
Estaciones;10012017;"ANILLO SUPLEMENTARIO D 2"" REG OXFORS";C.C.E9B;
Energia solar;10012018;INVERSOR TRIFASICO 25KW 220V;BD2;
Energia solar;10012019;INVERSOR TRIFASICO 30KW 220V;BD2;
Energia solar;10012020;INVERSOR TRIFASICO 35/36 KW 220V;BD2;
Energia solar;10012021;EQUIPO DE MONITOREO Y CONTROL 5G-PRO;BD2;
Energia solar;10012026;EQUIPO DE MONITOREO Y CONTROL SEC 1000;BD2;
Energia solar;10012027;EQUIPO DE MONITOREO Y CONTROL DE POTEN;BD2;
Energia solar;10012032;INVERSOR  10KW 220V TRIFÁSICO;BD2;
Energia solar;10012033;EQUIPO MONITOREO SOLAR EPM3- 5G PRO;BD2;
Reguladores;10012035;"REGULADOR 40 M3H 140BR C 3/4""NPTH R10 PE";5A1;
Reguladores;10012036;"REGULADOR 453 M3/h 1"" DIVAL 500 BP S/O";4B1;
Rep.Herra.Varios;10012049;"KIT REP PILOTO REG TIPO Z ORIFICIO 3/32""";C.C.E9C;https://i.ibb.co/fYz8mrcR/10012049.jpg
Estaciones;10012057;22GF88 ELEMENTO FILTRANT D6.5 X 88CM AP;5B1;https://i.ibb.co/Txzz42zM/10012057.jpg
Reguladores;10012058;RESORTE REG HP100M3/H DE 5 A 11 PSI;C.C.E3C;
Reguladores;10012060;RESORTE BLOQUEO REG HP100M3/H 8,7 PSI;C.C.E3C;
Reguladores;10012061;RESORTE BLOQUEO REG HP100M3/H 19 PSI;C.C.E3C;
Medidores;10012063;MEDID 400M3H ROT 20B ANSI150 G250 BYPASS;C.M.R;
Medidores;10012064;MEDID 650M3H ROT 20B ANSI150 G400 BYPASS;C.M.R;
Reguladores;10012065;143-08-021-02 RESORTE REG SENSUS 243RPCB;C.C.E3C;
Reguladores;10012066;143-08-021-03 RESORTE REG SENSUS 243RPCB;C.C.E3C;
Rep.Herra.Varios;10012067;2000324 CONECTOR MILITAR USB PARA MPPLUS;C.C.E9C;
Rep.Herra.Varios;10012068;"DISPOSITIVO SUSPENSION TIPO MONEDA 1/2""";C.C.E7C;https://i.ibb.co/CprzMBCr/10012068.jpg
Rep.Herra.Varios;10012070;"HTA DISPOSITIVO SUPENSI TIPO MONEDA 1/2""";C.C.E7C;https://i.ibb.co/CK0dPcxf/10012070.jpg
Rep.Herra.Varios;10012071;VALVULA CHEQUE C/TAPON PARA PRECINTAR;C.C.E7C;
Rep.Herra.Varios;10012072;"ADAPTADOR VALVULA CHEQUE 1/4"" PRECINTAR";C.C.E7C;https://i.ibb.co/Wp0zHpgs/10012072.jpg
Rep.Herra.Varios;10012073;DISPOSITIVO RETENEDOR SONDA CAMARA 8mm;C.C.E7C;
Estaciones;10012085;"ESPARRAGO AC INOX 304  D 3/4"" X 9"" LONG";3B4M1B;
Estaciones;10012088;"FILTRO KLEANLINE  KL-2 S150 D 2""  10MC";BD2;https://i.ibb.co/606B99Z8/10012088.png
Estaciones;10012089;5293P001 O-RING FILTRO KLEANLINE LK-2;BD2;
Estaciones;10012090;"FILTRO KLEANLINE  KL-2 S300  D 2""  10MC";BD2;https://i.ibb.co/k2rKpdyr/10012090.png
Estaciones;10012091;5293P003 GASKET  FILTRO KLEANLINE LK-2;BD2;
Estaciones;10012092;"FILTRO KLEANLINE  KL-4 S150  D 4""  10MC";BD2;https://i.ibb.co/fY889sdm/10012092.png
Estaciones;10012093;5293P002 O-RING FILTRO KLEANLINE LK-4;BD2;
Estaciones;10012094;"FILTRO KLEANLINE  KL-4 S300  D 4""  10MC";BD2;https://i.ibb.co/FLXc17VJ/10012094.png
Estaciones;10012095;5293P005 GASKET  FILTRO KLEANLINE LK-4;BD2;
Estaciones;10012096;"FILTRO KLEANLINE  KL-4 S600  D 4""  10MC";BD2;
Estaciones;10012097;5293P006 GASKET  FILTRO KLEANLINE LK-4;BD2;
Estaciones;10012098;"78455P021 ELEMENTO FILTRANTE KL-4  4""";BD2;
Estaciones;10012100;"FILTRO PF HFA/2 D 2"" ANSI 150 RF 10 MICR";BD2;
Estaciones;10012101;ELEMENTO FILTRANTE PF 10MC MODELO G2;BD2;
Estaciones;10012102;"FILTRO PF HFA/2 D 2"" ANSI 300 RF 10 MC";BD2;
Estaciones;10012103;"FILTRO PF HFA/3 D 4"" ANSI 150 RF 10 MICR";BD2;
Estaciones;10012104;ELEMENTO FILTRANTE PF 10MC MODELO G3;BD2;
Estaciones;10012105;"FILTRO PF HFA/3 D 4"" ANSI 300 RF 10 MICR";BD2;
Estaciones;10012106;"FILTRO PF HFA/3 D 4"" ANSI 600 RF 10 MICR";BD2;
Polietileno;10012107;"UNION PE100 D 1"" IPS SOCKET";5B2;
Estaciones;10012116;"ESPARRAGO AC INOX 5/8"" X 6 1/2"" LONG";3B4M1B;
Rep.Herra.Varios;10012136;"REPT TURB 3""T-10-HP UNIDAD DE MEDICIÓN";C.C.E9C;
Rep.Herra.Varios;10012137;"REPT TURB 3""T-10-HP CONJUNTO EJE ACOPLAMIENTO";C.C.E9C;https://i.ibb.co/mCh8s5jX/10012137.jpg
Rep.Herra.Varios;10012138;"REPT TURB 3""T-10-HP CONJUNTO BALINERA";C.C.E9C;
Rep.Herra.Varios;10012139;"REP TURB 3""T-10-HP ENGRANAJE SALIDA INFERIOR";C.C.E9C;https://i.ibb.co/qM6jVv89/10012139.jpg
Rep.Herra.Varios;10012140;"REP TURB 3""T-10-HP SOPOR BALINERA Y CONO";C.C.E9C;https://i.ibb.co/V85Q1CC/10012140.jpg
Rep.Herra.Varios;10012141;"REP TURB 3""T10-HP CONJ SOPORTE Y PASADOR";C.C.E9C;https://i.ibb.co/HfTNzvhg/10012141.jpg
Rep.Herra.Varios;10012142;"REPT TURB 3""T-10-HP EJE DEL MOTOR";C.C.E9C;https://i.ibb.co/sv0NhkYb/10012142.jpg
Rep.Herra.Varios;10012143;"REP TURB 3""T-10-HP RUEDA HELICOIDAL 28DI";C.C.E9C;https://i.ibb.co/TMsRp6Pc/10012143.jpg
Rep.Herra.Varios;10012144;"REP TURB 3""T-10-HP ENGRANAJE DE 38 DIENT";C.C.E9C;https://i.ibb.co/Q7ZSSn68/10012144.jpg
Rep.Herra.Varios;10012145;"REPT TURB 3""T-10-HP EJE EGRANAJE 38 DIEN";C.C.E9C;https://i.ibb.co/GfyntN97/10012145.jpg
Rep.Herra.Varios;10012146;"REPT TURB 3""T-10-HP ENGRANAJE 19 DIENTES";C.C.E9C;https://i.ibb.co/pjJf79XF/10012146.jpg
Rep.Herra.Varios;10012147;"REP TURB 3""T-10-HP BALINERA SEG ROTOR #2";C.C.E9C;https://i.ibb.co/qMrXjqYY/10012147.jpg
Rep.Herra.Varios;10012148;"REP TURB 3""T10-HP BALINERA ROTOR TURB #3";C.C.E9C;https://i.ibb.co/MDngXdDk/10012148.jpg
Rep.Herra.Varios;10012149;"REP TURB 3""T10-HP CONJUN SOPORTE EJE SALIDA";C.C.E9C;
Rep.Herra.Varios;10012150;"REP TURB 3""T-10-HP PLACA EJE DE SALIDA";C.C.E9C;https://i.ibb.co/Lzy9jNkG/10012150.jpg
Rep.Herra.Varios;10012151;"REPT TURB 3""T-10-HP EJE DE SALIDA";C.C.E9C;
Rep.Herra.Varios;10012152;"REP TURB 3""T-10-HP PLACA EJE SALIDA INFERIOR";C.C.E9C;https://i.ibb.co/j96Z9qrK/10012152.jpg
Rep.Herra.Varios;10012153;"REP TURB 3""T10-HP CONJUN BALINERA SOPORTE";C.C.E9C;https://i.ibb.co/qFgsBd7X/10012153.jpg
Rep.Herra.Varios;10012154;"REP TURB 3""T-10-HP ANILLO RETENCIÓN CLIP";C.C.E9C;https://i.ibb.co/XkDQbxC7/10012154.jpg
Rep.Herra.Varios;10012155;"REPT TURB 3""T-10-HP ESPACIADOR";C.C.E9C;https://i.ibb.co/8LfCqKMB/10012155.jpg
Rep.Herra.Varios;10012156;"REP TURB 3""T-10-HP CONJUNTO IMÁN SUPERIOR";C.C.E9C;
Rep.Herra.Varios;10012157;"REP TURB 3""T-10-HP CONJUNTO EJE D SALIDA";C.C.E9C;https://i.ibb.co/fzNBQsyn/10012157.jpg
Rep.Herra.Varios;10012166;BATERÍA LITIO 3.6V DC 3.350 mAh WI-LOG;C.OF.P;
Rep.Herra.Varios;10012167;SENSOR MAGNETICO PARA PULSIMATIC;C.C.E9C;
Rep.Herra.Varios;10012168;SENSOR PARA PULSIMATIC CON POLO TIERRA;C.C.E9C;
Rep.Herra.Varios;10012169;CONECTOR CABLE MACHO M16-IP67 SERIE 423;C.C.E9D;
Estaciones;10012196;"ESPARRAGO AC INOX 5/8"" X 10- 1/4"" LONG";3B4M1C;
Estaciones;10012199;REP. FILTRO DP-IR CONJUNTO TAPA FILTRO;C.C.E9C;
Estaciones;10012200;REP. FILTRO DP-IR FILTRO POLVO X 100 UND;C.C.E9C;
Estaciones;10012201;REP. FILTRO DP-IR FILTRO HIDROFOBICO;C.C.E9C;
Estaciones;10012206;"TEE AC 3/4"" SOCKET WELD X 3000 PSI";6A2;
Reguladores;10012218;"REGULADOR ESTABILI. RACPRO SE 1"" NPTH";5A1;
Estaciones;10012219;"KIT MANERAL UNIV VALV CR 1/2"" CUADRANTE";C.C.B;
Estaciones;10012220;"KIT MANERAL UNIV VALV CR 1/2"" TUERCA M6";C.C.B;
Galvanizados;10012223;"CODO H. GALV 3/4""x90GR + VALVULA CHEQUE";3A2;https://i.ibb.co/xq0hF7TW/10012223.jpg
Galvanizados;10012224;"CODO H. GALV 1 1/4""x90GR +VALVULA CHEQUE";3A2;https://i.ibb.co/Y4hLPsVn/10012224.jpg
Estaciones;10012226;MATERIAL MULTICAPA AMORTIGUACION ULTRASO;C.C.E4A;https://i.ibb.co/DPqzB6Jn/10012226.jpg
Polietileno;10012236;PLATE GUARD PG2 120cm x 50cm x15mm AMARI;BD2;https://i.ibb.co/fGycgNWq/10012236.jpg
Reguladores;10012256;"REGUL 2""ANSI 600 OXFORD FLOW PILOTO PRX2";C.M.R;
Reguladores;10012257;"REGUL 2""ANSI 600 OXFORD FLOW PILOT PRX2H";C.M.R;
Reguladores;10012258;RESORTE ROJO PILOTO PRX2 OXFORT FLOW;C.C.E2B;
Reguladores;10012259;RESORTE ROJO PILOTO PRX2H OXFORT FLOW;C.C.E2B;
Rep.Herra.Varios;10012298;"P/N 006-24-374-71 PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012299;"P/N 006-24-374-72 PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012300;"P/N 006-24-374-73 PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012301;"P/N 006-24-374-74 PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012302;"P/N 006-24-374-75 PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012305;"P/N 006-24-374-76 PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012316;"P/N 006-24-374-77 PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012317;"P/N 006-24-347-45  PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012318;"P/N 006-24-347-46  PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012319;"P/N 006-24-347-47  PINON CALIBRA. 3""T-10";C.C.E9C;
Rep.Herra.Varios;10012320;"P/N 006-24-347-48 PINON CALIBRA. 3""T-10";C.C.E9C;
